"특성별(1)",특성별(2),2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020
"특성별(1)",특성별(2),신선편의채소,신선편의채소,신선편의채소,신선편의채소,신선편의채소,신선편의채소,신선편의채소,신선편의채소,신선편의과일,신선편의과일,신선편의과일,신선편의과일,신선편의과일,신선편의과일,신선편의과일,신선편의과일,신선편의채소,신선편의채소,신선편의채소,신선편의채소,신선편의채소,신선편의채소,신선편의채소,신선편의채소,신선편의과일,신선편의과일,신선편의과일,신선편의과일,신선편의과일,신선편의과일,신선편의과일,신선편의과일,신선편의채소,신선편의채소,신선편의채소,신선편의채소,신선편의채소,신선편의채소,신선편의채소,신선편의채소,신선편의과일,신선편의과일,신선편의과일,신선편의과일,신선편의과일,신선편의과일,신선편의과일,신선편의과일
"특성별(1)",특성별(2),구입경험 (%),구입경험 (%),구입 변화,구입 변화,구입 변화,구입 변화,구입 변화,구입 변화,구입경험 (%),구입경험 (%),구입 변화,구입 변화,구입 변화,구입 변화,구입 변화,구입 변화,구입경험 (%),구입경험 (%),구입 변화,구입 변화,구입 변화,구입 변화,구입 변화,구입 변화,구입경험 (%),구입경험 (%),구입 변화,구입 변화,구입 변화,구입 변화,구입 변화,구입 변화,구입경험 (%),구입경험 (%),구입 변화,구입 변화,구입 변화,구입 변화,구입 변화,구입 변화,구입경험 (%),구입경험 (%),구입 변화,구입 변화,구입 변화,구입 변화,구입 변화,구입 변화
"특성별(1)",특성별(2),없음,있음,매우 감소 (%),약간 감소 (%),비슷 (%),약간 증가 (%),매우 증가 (%),평균 (점),없음,있음,매우 감소 (%),약간 감소 (%),비슷 (%),약간 증가 (%),매우 증가 (%),평균 (점),없음,있음,매우 감소 (%),약간 감소 (%),비슷 (%),약간 증가 (%),매우 증가 (%),평균 (점),없음,있음,매우 감소 (%),약간 감소 (%),비슷 (%),약간 증가 (%),매우 증가 (%),평균 (점),없음,있음,매우 감소 (%),약간 감소 (%),비슷 (%),약간 증가 (%),매우 증가 (%),평균 (점),없음,있음,매우 감소 (%),약간 감소 (%),비슷 (%),약간 증가 (%),매우 증가 (%),평균 (점)
"전체",소계,21.3,78.7,6.0,15.2,59.9,18.4,0.5,2.92,39.0,61.0,8.0,13.1,64.9,13.6,0.5,2.86,15.3,84.7,9.9,17.1,56.4,16.4,0.3,2.80,27.3,72.7,11.8,17.1,61.4,9.6,0.1,2.69,12.8,87.2,5.5,16.4,59.6,18.3,0.2,2.91,27.9,72.1,6.8,17.8,61.0,14.2,0.1,2.83
"거주지역별",수도권,16.6,83.4,2.8,11.8,63.9,21.3,0.2,3.04,29.7,70.3,3.2,10.9,70.1,15.5,0.2,2.99,9.5,90.5,5.3,12.9,59.5,22.2,0.0,2.99,18.9,81.1,6.4,15.1,68.8,9.8,0.0,2.82,8.7,91.3,4.6,15.8,55.9,23.7,0.0,2.99,17.9,82.1,4.4,16.7,61.2,17.8,0.0,2.92
"거주지역별",충청권,23.1,76.9,6.8,19.7,61.0,12.5,0.0,2.79,60.9,39.1,19.2,14.7,57.0,9.1,0.0,2.56,21.0,79.0,14.4,25.5,42.6,15.0,2.5,2.66,36.8,63.2,11.6,14.6,64.3,8.8,0.7,2.72,7.6,92.4,0.3,10.1,73.3,16.3,0.0,3.06,42.7,57.3,6.4,23.7,56.8,12.3,0.8,2.77
"거주지역별",호남권,32.0,68.0,4.0,21.0,59.2,14.5,1.2,2.88,51.9,48.1,7.8,14.6,64.5,12.6,0.5,2.83,26.4,73.6,15.9,25.7,50.3,8.0,0.1,2.51,41.5,58.5,16.2,29.0,52.3,2.5,0.0,2.41,14.4,85.6,7.8,21.5,52.7,16.3,1.7,2.83,32.6,67.4,9.4,15.9,60.0,14.3,0.4,2.80
"거주지역별",대경권,35.6,64.4,6.7,16.9,60.3,16.1,0.0,2.86,45.4,54.6,6.3,15.0,68.0,10.7,0.0,2.83,16.0,84.0,2.8,11.0,75.4,10.8,0.0,2.94,28.8,71.2,3.5,17.4,64.9,13.5,0.7,2.90,16.2,83.8,1.5,11.8,72.4,14.3,0.0,3.00,34.4,65.6,1.4,7.2,82.3,9.0,0.1,2.99
"거주지역별",동남권,15.2,84.8,15.3,20.3,46.5,16.2,1.7,2.68,38.0,62.0,19.0,19.0,49.7,10.1,2.2,2.58,21.8,78.2,24.0,27.0,41.6,7.3,0.0,2.32,37.3,62.7,37.1,20.6,30.2,12.0,0.0,2.17,24.6,75.4,14.0,25.3,55.1,5.6,0.0,2.52,39.3,60.7,17.7,29.9,47.1,5.3,0.0,2.40
"거주지역별",강원권,37.9,62.1,14.3,5.3,60.5,19.8,0.0,2.86,49.3,50.7,20.3,7.0,54.7,18.0,0.0,2.70,11.8,88.2,10.8,6.8,74.1,7.6,0.7,2.81,23.2,76.8,13.2,8.6,71.4,6.8,0.0,2.72,23.7,76.3,7.3,7.8,75.8,7.7,1.4,2.88,43.9,56.1,15.5,5.0,74.5,5.0,0.0,2.69
"행정구역별",동,18.7,81.3,5.3,14.1,59.7,20.3,0.6,2.97,35.9,64.1,6.7,12.6,65.2,15.0,0.6,2.90,16.7,83.3,10.4,16.7,55.8,16.8,0.4,2.80,27.5,72.5,12.0,17.0,61.1,9.8,0.2,2.69,12.2,87.8,4.5,16.2,60.4,18.8,0.2,2.94,25.4,74.6,5.6,18.7,63.0,12.7,0.1,2.83
"행정구역별",읍면,32.9,67.1,9.9,21.3,60.9,7.9,0.0,2.67,52.8,47.2,15.4,16.0,63.2,5.4,0.0,2.59,10.6,89.4,8.3,18.1,58.2,15.3,0.1,2.81,26.7,73.3,11.2,17.2,62.6,9.0,0.0,2.69,15.8,84.2,10.1,17.8,55.5,16.2,0.5,2.79,40.2,59.8,14.2,12.6,49.5,23.2,0.5,2.83
"가구원수별",1인,24.4,75.6,6.4,14.8,64.4,13.7,0.6,2.87,39.0,61.0,8.3,12.3,63.4,15.3,0.7,2.88,16.9,83.1,11.5,16.1,56.2,16.0,0.1,2.77,28.7,71.3,13.1,15.8,60.1,11.1,0.0,2.69,12.5,87.5,7.7,15.1,60.2,16.9,0.0,2.86,27.1,72.9,7.8,17.3,58.6,16.0,0.2,2.83
"가구원수별",2인,25.8,74.2,6.7,15.9,57.8,19.5,0.1,2.90,46.9,53.1,7.7,14.4,67.6,10.1,0.2,2.81,14.2,85.8,11.6,17.7,55.5,14.4,0.8,2.75,23.9,76.1,11.1,15.8,64.6,8.4,0.0,2.70,13.9,86.1,4.8,17.3,55.9,21.6,0.4,2.96,30.2,69.8,5.8,17.6,59.0,17.6,0.0,2.89
"가구원수별",3인,17.6,82.4,4.1,14.9,61.4,18.9,0.6,2.97,35.5,64.5,6.2,13.0,66.6,14.0,0.2,2.89,12.7,87.3,9.1,17.0,55.7,18.0,0.3,2.83,27.1,72.9,10.2,18.4,65.1,5.7,0.6,2.68,11.9,88.1,2.4,15.3,65.0,17.0,0.3,2.97,26.0,74.0,4.3,19.3,63.9,12.5,0.0,2.85
"가구원수별",4인,16.9,83.1,5.3,15.9,56.4,21.9,0.6,2.97,34.7,65.3,8.3,12.8,63.1,15.0,0.9,2.87,16.4,83.6,6.7,17.4,58.1,17.7,0.0,2.87,28.3,71.7,12.5,18.5,56.0,13.0,0.0,2.69,12.9,87.1,6.2,19.1,56.9,17.6,0.2,2.86,28.8,71.2,9.4,17.5,63.2,9.9,0.0,2.74
"가구원수별",5인 이상,14.2,85.8,33.9,5.4,50.0,10.7,0.0,2.37,20.4,79.6,26.2,12.4,53.9,7.5,0.0,2.43,23.5,76.5,11.6,21.4,60.2,6.9,0.0,2.62,43.0,57.0,14.5,18.1,57.5,9.9,0.0,2.63,15.8,84.2,0.0,7.5,64.8,27.8,0.0,3.20,22.1,77.9,0.0,12.9,78.3,5.0,3.7,3.00
"가구주성별",남성,21.3,78.7,6.3,15.8,58.0,19.4,0.5,2.92,40.1,59.9,8.6,13.9,63.7,13.3,0.4,2.83,15.0,85.0,9.6,16.9,55.9,17.2,0.4,2.82,28.4,71.6,11.2,16.9,61.2,10.5,0.2,2.72,13.1,86.9,4.1,17.0,60.5,18.1,0.3,2.93,29.1,70.9,6.1,18.3,62.6,12.9,0.1,2.83
"가구주성별",여성,21.5,78.5,5.3,13.9,64.5,15.8,0.5,2.92,36.4,63.6,6.4,11.1,67.5,14.3,0.7,2.92,15.9,84.1,10.6,17.3,57.6,14.4,0.1,2.76,24.8,75.2,13.1,17.4,61.9,7.6,0.0,2.64,12.3,87.7,8.5,15.2,57.4,18.9,0.0,2.87,25.2,74.8,8.3,16.7,57.6,17.2,0.2,2.84
"가구주연령별",20대,15.9,84.1,8.0,15.3,65.2,11.6,0.0,2.80,29.8,70.2,10.8,16.9,59.0,13.4,0.0,2.75,9.5,90.5,11.9,21.0,53.6,13.5,0.0,2.69,18.5,81.5,12.5,10.1,65.3,12.1,0.0,2.77,7.4,92.6,8.3,15.3,53.3,22.5,0.7,2.92,14.0,86.0,10.6,17.2,54.2,18.0,0.0,2.80
"가구주연령별",30대,14.1,85.9,5.3,14.0,60.1,19.8,0.8,2.97,25.1,74.9,5.8,10.4,69.1,14.5,0.2,2.93,13.4,86.6,9.5,15.8,53.7,20.6,0.4,2.87,23.5,76.5,12.2,16.4,60.6,10.8,0.0,2.70,8.1,91.9,3.2,14.7,62.9,19.2,0.0,2.98,24.3,75.7,4.1,17.0,61.4,17.3,0.2,2.92
"가구주연령별",40대,16.8,83.2,4.4,13.7,63.3,17.8,0.8,2.97,31.4,68.6,7.7,12.1,61.4,18.1,0.8,2.92,14.1,85.9,10.1,16.4,58.3,14.6,0.4,2.79,27.1,72.9,9.3,20.5,61.8,7.9,0.5,2.70,11.2,88.8,4.9,17.5,59.9,17.4,0.3,2.91,24.4,75.6,6.7,17.2,63.3,12.7,0.0,2.82
"가구주연령별",50대,22.3,77.7,6.7,17.3,54.8,20.9,0.4,2.91,44.8,55.2,8.1,15.4,63.5,12.7,0.3,2.82,20.0,80.0,9.0,16.4,59.7,14.8,0.0,2.80,34.7,65.3,13.7,19.9,57.9,8.5,0.0,2.61,21.6,78.4,7.7,18.2,58.0,15.9,0.1,2.83,41.6,58.4,7.3,21.5,62.8,8.1,0.3,2.73
"가구주연령별",60대 이상,32.3,67.7,7.2,15.8,59.6,17.2,0.2,2.87,54.2,45.8,9.5,13.1,69.8,6.7,0.9,2.77,30.4,69.6,8.5,20.9,62.1,8.2,0.3,2.71,47.7,52.3,13.3,14.6,66.3,5.8,0.0,2.65,28.2,71.8,8.6,19.9,56.9,14.1,0.5,2.78,48.3,51.7,12.4,17.6,62.4,7.4,0.2,2.65
"가구주최종학력별",중졸 이하,43.1,56.9,7.3,14.4,67.9,10.4,0.0,2.81,72.6,27.4,16.9,9.6,66.4,7.1,0.0,2.64,42.0,58.0,10.9,27.1,55.5,6.1,0.3,2.58,60.2,39.8,11.6,8.5,74.3,5.6,0.0,2.74,36.5,63.5,9.6,19.4,67.3,2.8,0.9,2.66,64.6,35.4,8.7,12.8,73.2,4.1,1.3,2.76
"가구주최종학력별",고졸,25.4,74.6,8.2,16.6,56.1,18.6,0.5,2.87,46.4,53.6,11.0,15.2,61.8,11.1,0.9,2.76,21.0,79.0,14.0,20.1,54.5,11.4,0.1,2.64,36.2,63.8,13.6,24.2,51.0,11.0,0.3,2.60,21.8,78.2,8.0,20.6,58.2,13.0,0.2,2.77,42.7,57.3,10.1,24.7,57.4,7.7,0.0,2.63
"가구주최종학력별",전문대졸 이상,14.8,85.2,4.4,14.4,61.7,19.0,0.5,2.97,28.1,71.9,5.7,12.0,66.6,15.4,0.3,2.93,11.8,88.2,8.3,15.6,57.1,18.6,0.4,2.87,22.2,77.8,11.2,14.6,64.9,9.2,0.1,2.72,8.6,91.4,4.5,14.9,59.9,20.5,0.2,2.97,21.0,79.0,5.8,15.9,62.0,16.3,0.1,2.89
"가구주직업별",관리/전문/사무직,12.6,87.4,4.0,14.6,61.9,19.1,0.5,2.97,26.4,73.6,6.1,12.7,64.1,16.8,0.3,2.93,11.2,88.8,9.3,15.7,53.9,20.8,0.3,2.87,21.4,78.6,12.4,13.8,64.0,9.7,0.1,2.71,7.0,93.0,4.3,14.5,58.2,22.9,0.2,3.00,19.4,80.6,5.2,15.8,62.4,16.4,0.2,2.91
"가구주직업별",서비스/판매직,26.1,73.9,5.2,13.5,61.3,19.3,0.8,2.97,41.4,58.6,6.8,10.2,70.4,11.9,0.7,2.90,14.9,85.1,10.1,19.3,62.0,8.3,0.1,2.69,28.1,71.9,10.2,24.9,57.5,7.4,0.0,2.62,16.1,83.9,6.8,20.9,59.8,12.5,0.0,2.78,31.2,68.8,7.9,20.9,61.0,10.2,0.0,2.74
"가구주직업별",기계/농림어업/단순노무,27.2,72.8,11.3,19.7,52.2,16.6,0.2,2.75,53.8,46.2,13.7,20.5,55.6,9.5,0.7,2.63,25.9,74.1,9.8,18.4,55.6,15.6,0.6,2.79,42.4,57.6,10.7,15.9,58.0,14.9,0.5,2.79,23.1,76.9,6.9,16.2,63.5,12.9,0.5,2.84,47.3,52.7,11.7,20.9,53.2,14.2,0.0,2.70
"가구주직업별",주부,18.5,81.5,2.6,9.7,70.4,17.3,0.0,3.02,36.0,64.0,5.9,2.9,79.5,11.6,0.0,2.97,31.5,68.5,15.6,10.4,62.8,11.2,0.0,2.70,44.4,55.6,13.9,11.5,72.0,2.6,0.0,2.63,13.4,86.6,0.0,0.0,82.0,0.0,18.0,3.36,40.8,59.2,0.0,0.0,86.4,13.6,0.0,3.14
"가구주직업별",기타,44.9,55.1,9.7,13.7,62.0,13.3,1.3,2.83,64.7,35.3,19.7,13.9,64.3,0.0,2.1,2.51,30.8,69.2,22.4,18.4,58.5,0.6,0.0,2.37,41.8,58.2,22.5,24.3,53.1,0.0,0.0,2.31,31.5,68.5,11.8,14.8,64.3,8.5,0.7,2.72,42.8,57.2,10.3,18.5,69.0,2.2,0.0,2.63
"월평균가구소득별",200만원 미만,38.7,61.3,10.6,15.2,61.2,12.3,0.8,2.78,57.4,42.6,13.1,14.2,63.3,8.3,1.2,2.70,16.9,83.1,10.2,16.7,59.3,13.5,0.3,2.77,29.4,70.6,11.8,14.3,60.9,13.0,0.0,2.75,19.7,80.3,7.7,15.0,62.0,15.2,0.0,2.85,32.0,68.0,9.1,19.8,58.3,12.4,0.4,2.75
"월평균가구소득별",200~300만원 미만,22.8,77.2,6.7,14.9,62.8,14.6,0.9,2.88,41.0,59.0,8.8,10.7,66.4,13.8,0.3,2.86,17.5,82.5,17.5,17.5,48.5,15.4,1.2,2.65,29.4,70.6,9.8,14.8,68.1,7.3,0.0,2.73,11.2,88.8,8.1,19.1,61.4,11.3,0.1,2.76,27.8,72.2,7.7,19.0,58.8,14.5,0.0,2.80
"월평균가구소득별",300~400만원 미만,19.2,80.8,5.2,19.5,57.9,17.4,0.0,2.87,35.8,64.2,7.9,15.4,64.6,11.5,0.6,2.81,13.2,86.8,11.6,14.9,55.3,18.3,0.0,2.80,23.8,76.2,14.2,19.6,61.1,4.7,0.3,2.57,10.6,89.4,3.9,12.6,61.3,22.2,0.0,3.02,33.2,66.8,3.7,19.6,59.1,17.6,0.0,2.90
"월평균가구소득별",400~500만원 미만,18.8,81.2,8.2,13.6,59.6,18.2,0.4,2.89,41.8,58.2,9.4,13.5,67.1,10.0,0.0,2.78,14.2,85.8,11.3,21.6,57.9,9.1,0.1,2.65,29.7,70.3,19.5,16.6,56.7,7.2,0.0,2.52,8.8,91.2,3.3,16.8,54.9,24.2,0.8,3.02,22.4,77.6,3.0,13.0,65.5,18.5,0.0,3.00
"월평균가구소득별",500~600만원 미만,15.0,85.0,2.7,14.2,56.3,26.0,0.8,3.08,32.2,67.8,6.3,11.4,60.8,20.5,1.1,2.99,11.8,88.2,5.2,18.8,55.0,20.4,0.6,2.92,20.2,79.8,6.2,16.2,64.5,12.4,0.7,2.85,7.5,92.5,3.0,14.7,66.4,16.0,0.0,2.95,20.7,79.3,8.0,16.5,62.2,12.8,0.5,2.81
"월평균가구소득별",600만원 이상,13.1,86.9,4.2,12.2,63.3,20.3,0.0,3.00,22.9,77.1,3.5,13.9,67.6,15.1,0.0,2.94,16.3,83.7,4.9,15.0,58.8,21.4,0.0,2.97,28.2,71.8,8.3,19.4,60.0,12.3,0.0,2.76,14.6,85.4,5.0,17.4,57.3,20.2,0.1,2.93,29.4,70.6,9.1,19.8,61.3,9.8,0.0,2.72
